24.92798223076923, -80.63782338461539
24.92469953846154, -80.64085823076924
24.921416846153846, -80.64389307692308
24.918134153846154, -80.64692792307693
24.91485146153846, -80.64996276923077
29.628260521739133, -85.09787913043478
27.485149545454544, -80.30893313636363
27.46891790909091, -80.30204689393939
26.633815076923078, -82.14849792307693
25.0106591, -80.520947
25.01379305, -80.51763483333333
25.06393625, -80.46464016666667
26.936768, -82.181104
26.963428, -82.095703
47.7087988, -122.62076160000001
47.650869199999995, -122.8288872
47.5953735, -122.930286
47.592373625, -122.93463475
47.36472509523809, -123.02055180952381
47.35232766666667, -123.07976866666667
47.82481357894737, -122.70471086842105
47.939543666666665, -122.68523047619047
48.0328398125, -122.74891662499999
48.10400436363636, -122.76809736363636
48.10800827272727, -122.76795527272726
48.0876212173913, -123.03293160869565
48.156917849056605, -123.81508595283019
48.15830254716981, -123.83436935849056
48.231824, -124.15631075
47.818942973684216, -124.50667439473685
30.6741264739713, -81.4716845941279
30.6691899564852, -81.4704191708233
30.6661923200011, -81.4745615109724
30.6743231368407, -81.4720965131569
30.2477954934902, -81.4227222790499
27.154007374912, -80.1958356645241
27.1528827430759, -80.1956455993932
27.1479457381032, -80.1942875512413
27.1892384618684, -80.2075664854014
27.1928373142928, -80.2669226988144
27.1900314094418, -80.2683487186087
27.1889782382208, -80.2688901023356
27.1902466816823, -80.2695815058723
27.1958363147989, -80.262154352521
27.1980988870956, -80.2614156183243
27.2103331188365, -80.267565204447
27.2497931183664, -80.3226930522091
27.2438525175311, -80.3165054930245
27.1160918826172, -80.143606259441
27.117581900685, -80.1444761477572
27.1141468017362, -80.1427322860626
26.9727674857796, -80.0862288714013
26.9393632503003, -80.0852900047989
26.8397022253994, -80.0552217439746
26.8391195189406, -80.0571145015457
26.8367186008696, -80.0532038403403
26.7805401799024, -80.0473549806777
26.7786211982898, -80.0431488811916
26.7776357626945, -80.0479243145861
26.7871609498996, -80.0411347774138
26.7861165125463, -80.0423047650847
26.7746812732253, -80.0416874852571
26.7767119161499, -80.0421064765844
26.7638540382266, -80.0439944625185
26.7616837635276, -80.0439216885872
26.7633797002909, -80.0458574751586
26.757730628339, -80.0446576968608
26.7549175342914, -80.0441730182464
26.7537082643187, -80.0453562042756
26.7515009320622, -80.044629186354
26.7524810972221, -80.0492336331507
26.7468135017182, -80.0447094065189
26.7413394709804, -80.0442532384209
26.7349538771999, -80.044826105651
26.7120309265983, -80.0457111548326
26.7110072046217, -80.0474913871709
26.5817165724565, -80.0477929373968
26.3453434275232, -80.0733590524736
26.2226775644884, -80.0997077146475
26.1237816834749, -80.1072253327489
26.1191192006568, -80.1106304078365
26.0359759956581, -80.1159506719962
26.0171306127073, -80.11933357401
26.016575711681, -80.122546524618
26.0157762733875, -80.1209243508583
26.0083868303583, -80.1201861602629
26.0068196864171, -80.1214082548516
25.9835600046568, -80.126152677176
25.9088943685398, -80.1361489602698
25.9111982272224, -80.134263765408
25.8513842129135, -80.1626760302185
25.851335811027, -80.1639361163134
25.7855429110533, -80.1688597962
25.7875855381896, -80.1714822112259
25.7795406271737, -80.1457570904412
25.7838061806397, -80.1471159886331
25.7855100719894, -80.1476239879571
25.7469134623191, -80.1705316388924
25.748766254582, -80.1732779858679
25.7441342196952, -80.1666035968796
25.7387466332531, -80.1720933653974
25.7358335278967, -80.1693406761013
25.7196236652376, -80.2330246804236
25.7183793195454, -80.2310488338243
25.7200038793804, -80.2298019403394
25.7219394961734, -80.2249486472362
25.7234002191691, -80.2310005966439
25.7276124361765, -80.2299636582719
25.7212091279478, -80.2219886595197
25.676807440597, -80.1629740037481
25.6755931280795, -80.1668277266785
25.0125758576832, -80.5217984983749
25.0138431692454, -80.5196436170109
24.7055347585772, -81.0953638035133
24.7091704363698, -81.0855003050309
26.1336156977602, -81.7897696640169
26.8513946530343, -82.3018358854017
26.9002706737519, -82.3405688795406
26.9228647941865, -82.354979347494
26.9429330525873, -82.353721835034
27.1086886136605, -82.4580817701254
27.3290001587366, -82.5446007453033
27.3270142535549, -82.5448948756526
27.3295053394673, -82.5481793312197
27.3326426532632, -82.5532650236308
27.5093862593931, -82.5707873558788
27.8076943435284, -82.7659713416429
27.984839884811, -82.8213587276124
30.1406416009497, -85.7395381358893
30.3546293392116, -87.0380205999739
30.3756173075967, -87.1468079193596
30.33267687804878, -87.30955148780487
30.538805454545454, -87.16118572727272
30.538947272727274, -87.12350863636364
30.341371085106385, -87.18626487234043
30.383412620689654, -86.86335548275862
30.428945300000002, -86.5977884
30.429638999999998, -86.13307266666666
30.388786362068966, -86.41110381034483
30.281289266666665, -85.6565822
29.9046192, -84.49722915
29.9058496, -84.48763445
29.681968838235292, -83.48649220588236
29.363256842857144, -83.17508305
28.160351217391305, -82.7671162826087
28.015917739130433, -82.80221426086958
27.973437304347826, -82.81253719565218
27.918212739130436, -82.82595701086957
27.731597222222224, -82.77169055555557
27.72048611111111, -82.75728077777778
27.73188025, -82.71079508333334
27.730655499999997, -82.70625816666667
27.7349608, -82.6399706
27.737719600000002, -82.6364842
27.7404784, -82.6329978
27.779175125, -82.426770375
27.549583558139535, -82.61712069767442
27.523717545454545, -82.64046536363637
26.950321529411767, -82.36432405882353
26.932494950000002, -82.3508523
26.9292479, -82.34765159999999
26.9162597, -82.33484879999999
26.956412210526317, -82.11817694736843
